instance,drone_count,truck_count,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_sol_multi_visit_trip_count,best_multi_visit_fitness,best_multi_visit_sol,best_multi_visit_sol_multi_visit_trip_count,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,2,1,609.0272659687904,"[[[[0, [15, 17, 19, 13, 20]], [7, [7, 9, 11]], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [4, [4, 2]], [2, []]], [[0, [14, 16, 18]], [8, [8, 12, 10]], [10, []], [12, []], [14, []], [16, []], [18, []], [6, [6, 1, 5, 3]], [5, []], [3, []], [1, []]]], [[[7, [7, 9, 11]]], [[8, [8, 12, 10]]], [[6, [6, 1, 5, 3]]], [[4, [4, 2]]]]]",0,,None,,3.0,3.0,"[110.054532, 110.054532, 92.347171, 78.587531]",97.760941,"{7: 55.027266, 8: 55.027266, 6: 0.0, 4: 0.0}","{7: 0.0, 8: 0.0, 6: 122.799149, 4: 213.678969}",27.513633,84.119529,,,[],,{},{},,,93.36,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,2,2,601.0272659687904,"[[[[0, [16, 14, 20, 18]], [8, [8, 10, 12]], [10, []], [12, []], [14, []], [16, []], [20, []], [18, []], [6, [6, 4, 2]], [4, []], [2, []]], [[0, [13, 17, 15, 19]], [7, [7, 9, 11]], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [5, [5, 3, 1]], [3, []], [1, []]]], [[[7, [7, 9, 11]]], [[8, [8, 10, 12]]], [[5, [5, 3, 1]]], [[6, [6, 4, 2]]]]]",0,,None,,3.0,3.0,"[110.054532, 110.054532, 92.347171, 92.347171]",101.200851,"{7: 55.027266, 8: 55.027266, 5: 0.0, 6: 0.0}","{7: 0.0, 8: 0.0, 5: 162.799149, 6: 178.799149}",27.513633,85.399574,,,[],,{},{},,,115.354,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,2,3,601.0272659687904,"[[[[0, [19, 17, 13, 15]], [7, [7, 11, 9]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [5, [5, 1, 3]], [3, []], [1, []]], [[0, [20, 18, 16]], [8, [8, 10, 12, 14]], [18, []], [20, []], [16, []], [14, []], [12, []], [10, []], [6, [6, 4, 2]], [4, []], [2, []]]], [[[8, [8, 10, 12, 14]]], [[7, [7, 11, 9]]], [[6, [6, 4, 2]]], [[5, [5, 1, 3]]]]]",0,,None,,3.25,3.25,"[110.054532, 110.054532, 92.347171, 92.347171]",101.200851,"{8: 55.027266, 7: 55.027266, 6: 0.0, 5: 0.0}","{8: 0.0, 7: 0.0, 6: 178.799149, 5: 178.799149}",27.513633,89.399574,,,[],,{},{},,,111.517,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,1,1,712.0,"[[[[0, [5, 7, 9, 3, 1, 11, 8, 6, 4, 2, 12, 10]], [1, []], [3, []], [5, []], [7, []], [9, []], [11, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]], [[0, [17, 19, 15, 13, 20, 18, 16, 14]], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,30.732,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,1,2,712.0,"[[[[0, [15, 16, 18, 13, 17, 19, 20, 14]], [13, []], [15, []], [17, []], [19, []], [20, []], [16, []], [18, []], [14, []]], [[0, [4, 6, 8, 10, 12, 2, 11, 9, 7, 5, 3, 1]], [2, []], [4, []], [6, []], [8, []], [10, []], [12, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,22.082,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,1,3,724.0,"[[[[0, [19, 17, 15, 11, 9, 7, 5, 3, 1, 13]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,27.429,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,2,1,724.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,31.03,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,2,2,724.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,18.006,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,2,3,724.0,"[[[[0, [17, 15, 13, 11, 9, 7, 5, 3, 1, 19]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [4, 8, 10, 12, 14, 16, 18, 20, 6, 2]], [2, []], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,24.237,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,1,1,689.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[4, [4, 2]]], [[3, [3, 1]]]]]",0,,None,,2.0,2.0,"[83.522452, 83.522452]",83.522452,"{4: 0.0, 3: 0.0}","{4: 338.238774, 3: 338.238774}",0.0,338.238774,,,[],,{},{},,,15.872,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,1,2,679.7612260356423,"[[[[0, [13, 15, 17, 19, 20, 11]], [3, [3, 5, 7, 9]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []]], [[0, [18, 16, 14, 12]], [4, [8, 4, 10, 6]], [6, []], [8, []], [10, []], [18, []], [16, []], [14, []], [12, []], [2, [2, 1]], [1, []]]], [[[3, [3, 5, 7, 9]]], [[4, [8, 4, 10, 6]]], [[2, [2, 1]]]]]",0,,None,,3.333333,3.333333,"[83.522452, 83.522452, 69.856997]",78.9673,"{3: 17.761226, 4: 17.761226, 2: 0.0}","{3: 0.0, 4: 0.0, 2: 255.310276}",11.840817,85.103425,,,[],,{},{},,,24.71,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,1,3,679.7612260356423,"[[[[0, [13, 15, 17, 19, 9, 11, 20]], [3, [3, 5, 7]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []]], [[0, [14, 16, 18]], [4, [4, 12, 8, 10, 6]], [8, []], [12, []], [14, []], [16, []], [18, []], [10, []], [6, []], [2, [2, 1]], [1, []]]], [[[4, [12]]], [[4, [4, 8, 10, 6]]], [[3, [3, 5, 7]]], [[2, [2, 1]]]]]",0,,None,,2.5,2.5,"[83.522452, 83.522452, 83.522452, 69.856997]",80.106088,"{4: 155.522452, 3: 6.283678, 2: 0.0}","{4: 0.0, 3: 0.0, 2: 255.310276}",53.935377,85.103425,,,[],,{},{},,,25.583,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,1,657.0,"[[[[0, [19, 16, 14, 20, 18, 15, 17, 13]], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [2, [2]]], [[0, [12, 11]], [4, [4, 8, 7, 10, 9, 6, 5, 3]], [6, []], [8, []], [10, []], [12, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, [1]]]], [[[4, [10, 9, 6, 5]]], [[4, [4, 8, 7, 3]]], [[2, [2]]], [[1, [1]]]]]",0,,None,,2.5,2.5,"[83.522452, 83.522452, 69.856997, 69.856997]",76.689724,"{4: 17.761226, 2: 0.0, 1: 0.0}","{4: 2.238774, 2: 282.310276, 1: 247.310276}",5.920409,177.286442,,,[],,{},{},,,36.669,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,2,689.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7]], [1, [1, 5, 3]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[4, [4, 2]]], [[1, [1, 5, 3]]]]]",0,,None,,2.5,2.5,"[83.522452, 69.856997]",76.689724,"{4: 0.0, 1: 10.928498}","{4: 338.238774, 1: 0.0}",5.464249,169.119387,,,[],,{},{},,,32.448,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,3,689.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]], [[0, [20, 18, 16, 14]], [4, [4, 12, 10, 8, 6, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [2, []]]], [[[4, [6, 2]]], [[4, [4, 12, 10, 8]]], [[3, [3, 1]]]]]",0,,None,,2.666667,2.666667,"[83.522452, 83.522452, 83.522452]",83.522452,"{4: 255.522452, 3: 0.0}","{4: 0.0, 3: 269.716322}",127.761226,134.858161,,,[],,{},{},,,45.34,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,120,1,1,669.0,"[[[[0, [18, 16, 14, 12, 10, 8, 20]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, [6, 4, 2]], [4, []], [2, []]], [[0, [17, 15, 13, 11, 9, 7, 19]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, [5, 3, 1]], [3, []], [1, []]]], [[[5, [5, 3, 1]]], [[6, [6, 4, 2]]]]]",0,,None,,3.0,3.0,"[101.192885, 101.192885]",101.192885,"{5: 0.0, 6: 0.0}","{5: 285.403557, 6: 285.403557}",0.0,285.403557,,,[],,{},{},,,17.061,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,120,1,2,652.596442562694,"[[[[0, [16, 19, 14, 18, 20, 17, 15]], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [3, [3, 1]], [1, []]], [[0, [13]], [5, [5, 12, 11, 7, 10, 8, 9]], [7, []], [9, []], [13, []], [11, []], [12, []], [10, []], [8, []], [6, [6, 2, 4]], [4, []], [2, []]]], [[[5, [12, 7, 10, 8]]], [[5, [5, 11, 9]]], [[3, [3, 1]]], [[6, [6, 2, 4]]]]]",0,,None,,3.0,3.0,"[101.192885, 101.192885, 83.522452, 101.192885]",96.775277,"{5: 145.192885, 3: 0.0, 6: 0.0}","{5: 0.0, 3: 244.045889, 6: 202.807115}",48.397628,148.951001,,,[],,{},{},,,32.047,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,120,1,3,657.0,"[[[[0, []], [5, [5, 7, 8, 6, 9, 11, 12, 10]], [7, []], [9, []], [11, []], [12, []], [10, []], [8, []], [6, []], [3, [3, 1]], [1, []]], [[0, [18, 20, 19, 14, 17, 16, 15, 13]], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [4, [4, 2]], [2, []]]], [[[5, [7, 9, 12, 10]]], [[5, [5, 8, 6, 11]]], [[3, [3, 1]]], [[4, [4, 2]]]]]",0,,None,,3.0,3.0,"[101.192885, 101.192885, 83.522452, 83.522452]",92.357669,"{5: 145.192885, 3: 0.0, 4: 0.0}","{5: 0.0, 3: 255.642331, 4: 240.045889}",48.397628,165.229407,,,[],,{},{},,,22.876,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,120,2,1,656.596442562694,"[[[[0, [13, 15, 17, 19]], [5, [5, 11, 9, 7]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [3, [3, 1]], [1, []]], [[0, [16, 20, 18, 14]], [6, [6, 8, 12, 10]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [4, [4, 2]], [2, []]]], [[[6, [6, 8, 12, 10]]], [[5, [5, 11, 9, 7]]], [[3, [3, 1]]], [[4, [4, 2]]]]]",0,,None,,3.0,3.0,"[101.192885, 101.192885, 83.522452, 83.522452]",92.357669,"{6: 82.596443, 5: 82.596443, 3: 0.0, 4: 0.0}","{6: 0.0, 5: 0.0, 3: 239.642331, 4: 239.642331}",41.298221,119.821166,,,[],,{},{},,,45.999,OK
