instance,drone_count,truck_count,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_sol_multi_visit_trip_count,best_multi_visit_fitness,best_multi_visit_sol,best_multi_visit_sol_multi_visit_trip_count,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,90,2,2,637.2937654087771,"[[[[0, [10, 12, 14, 16, 18, 20]], [4, [4, 6, 8]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [2, [2]]], [[0, [11, 19, 15, 17, 9, 13]], [3, [3, 5, 7]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [1, [1]]]], [[[3, [3, 5, 7]]], [[4, [4, 6, 8]]], [[1, [1]]], [[2, [2]]]]]",0,,None,,2.0,2.0,"[78.587531, 78.587531, 65.115282, 65.115282]",71.851407,"{3: 3.293765, 4: 3.293765, 1: 0.0, 2: 0.0}","{3: 0.0, 4: 0.0, 1: 260.148593, 2: 260.148593}",1.646883,130.074297,,,[],,{},{},,,41.475,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,90,2,3,669.0,"[[[[0, [8, 16, 18, 10, 6, 12, 14, 20]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [4, [4, 2]], [2, []]], [[0, [19, 17]], [3, [3, 5, 11, 13, 15, 7, 9]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [1, [1]]]], [[[3, [11, 13, 15, 7]]], [[3, [3, 5, 9]]], [[4, [4, 2]]], [[1, [1]]]]]",0,,None,,2.5,2.5,"[78.587531, 78.587531, 78.587531, 65.115282]",75.219469,"{3: 126.587531, 4: 0.0, 1: 0.0}","{3: 0.0, 4: 305.118704, 1: 260.148593}",42.195844,188.422432,,,[],,{},{},,,50.089,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,1,1,629.0,"[[[[0, [12, 20]], [6, [6, 14, 10, 8, 18, 16]], [18, []], [20, []], [16, []], [14, []], [12, []], [10, []], [8, [4, 2, 1]], [4, []], [2, []], [1, []]], [[0, [15, 19, 17, 11, 9, 13]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, [7, 3, 5]], [5, []], [3, []]]], [[[6, [6, 8, 18, 16]]], [[6, [14, 10]]], [[8, [4, 2, 1]]], [[7, [7, 3, 5]]]]]",0,,None,,3.0,3.0,"[92.347171, 92.347171, 110.054532, 110.054532]",101.200851,"{6: 140.347171, 8: 0.0, 7: 0.0}","{6: 0.0, 8: 178.799149, 7: 171.625563}",46.78239,116.808237,,,[],,{},{},,,32.625,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,1,2,629.0,"[[[[0, [19, 17]], [7, [7, 9, 13, 11, 15]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [5, [5, 3, 1, 2]], [3, []], [1, []], [2, []]], [[0, [20, 18, 16, 14, 12, 10]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, [8, 6, 4]], [6, []], [4, []]]], [[[7, [15]]], [[7, [7, 9, 13, 11]]], [[8, [8, 6, 4]]], [[5, [5, 3, 1, 2]]]]]",0,,None,,3.0,3.0,"[110.054532, 110.054532, 110.054532, 92.347171]",105.627692,"{7: 15.027266, 8: 0.0, 5: 0.0}","{7: 64.972734, 8: 188.945468, 5: 178.799149}",5.009089,144.239117,,,[],,{},{},,,21.976,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,1,3,629.0,"[[[[0, [15, 11, 9, 17, 13, 19]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, [7, 5, 3]], [5, []], [3, []]], [[0, [12, 20]], [8, [8, 16, 14, 10, 18]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [6, [6, 4, 2, 1]], [4, []], [2, []], [1, []]]], [[[8, [10, 18]]], [[8, [8, 16, 14]]], [[6, [6, 4, 2, 1]]], [[7, [7, 5, 3]]]]]",0,,None,,3.0,3.0,"[110.054532, 110.054532, 92.347171, 110.054532]",105.627692,"{8: 90.054532, 6: 0.0, 7: 0.0}","{8: 0.0, 6: 198.799149, 7: 173.918202}",30.018177,124.239117,,,[],,{},{},,,23.927,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,2,1,601.0272659687904,"[[[[0, [17, 19, 11]], [7, [7, 9, 15, 13]], [9, []], [11, []], [13, []], [15, []], [19, []], [17, []], [5, [5, 3, 1]], [3, []], [1, []]], [[0, [18, 20, 12]], [8, [8, 14, 10, 16]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [6, [6, 4, 2]], [4, []], [2, []]]], [[[7, [7, 9, 15, 13]]], [[8, [8, 14, 10, 16]]], [[6, [6, 4, 2]]], [[5, [5, 3, 1]]]]]",0,757.0,"[[[[0, [19, 20, 12, 14, 10, 16, 18, 17, 11]], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [11, []], [2, [2]]], [[0, []], [6, [6, 8, 9, 15, 13]], [8, []], [9, []], [15, []], [13, []], [7, [7, 5, 3]], [5, []], [1, [1, 4]], [4, []], [3, []]]], [[[6, [13]]], [[6, [6, 8, 9, 15]]], [[7, [7, 5, 3]]], [[2, [2]], [1, [1, 4]]]]]",1,3.5,3.5,"[110.054532, 110.054532, 92.347171, 92.347171]",101.200851,"{7: 15.027266, 8: 15.027266, 6: 0.0, 5: 0.0}","{7: 0.0, 8: 0.0, 6: 178.799149, 5: 178.799149}",7.513633,89.399574,2.75,2.75,"[92.347171, 92.347171, 110.054532, 77.115282]",92.966039,"{6: 100.347171, 7: 0.0, 1: 0.0, 2: 0.0}","{6: 0.0, 7: 248.14632, 1: 262.268773, 2: 86.268773}",25.086793,149.170967,57.661,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,2,2,609.0272659687904,"[[[[0, [11, 15, 17]], [7, [7, 9, 13]], [17, []], [15, []], [13, []], [11, []], [9, []], [5, [6, 4, 2, 5]], [6, []], [4, []], [2, []]], [[0, [18, 20, 19, 12]], [8, [8, 10, 16, 14]], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [3, [3, 1]], [1, []]]], [[[8, [8, 10, 16, 14]]], [[7, [7, 9, 13]]], [[5, [6, 4, 2, 5]]], [[3, [3, 1]]]]]",0,,None,,3.25,3.25,"[110.054532, 110.054532, 92.347171, 78.587531]",97.760941,"{8: 15.027266, 7: 0.0, 5: 0.0, 3: 0.0}","{8: 0.0, 7: 4.972734, 5: 127.771883, 3: 208.706235}",3.756816,85.362713,,,[],,{},{},,,77.401,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_1.dat,2,2,4,120,2,3,609.0272659687904,"[[[[0, [19, 17, 11]], [7, [7, 9, 15, 13]], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [5, [5, 3, 2]], [3, []], [2, []]], [[0, [18, 12, 20]], [8, [8, 10, 14, 16]], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [6, [6, 4, 1]], [4, []], [1, []]]], [[[8, [8, 10, 14, 16]]], [[7, [7, 9, 15, 13]]], [[5, [5, 3, 2]]], [[6, [6, 4, 1]]]]]",0,716.1735855224608,"[[[[0, [20, 15, 17, 19, 13, 11]], [6, [6, 9, 7, 18]], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [4, [4]]], [[0, [12]], [8, [8, 10, 14, 16]], [12, []], [14, []], [16, []], [10, []], [3, [3, 1, 5]], [1, []], [2, [2]], [5, []]]], [[[6, [6, 9, 7, 18]]], [[8, [8, 10, 14, 16]]], [[4, [4]], [3, [3, 1, 5]]], [[2, [2]]]]]",1,3.5,3.5,"[110.054532, 110.054532, 92.347171, 92.347171]",101.200851,"{8: 15.027266, 7: 15.027266, 5: 0.0, 6: 0.0}","{8: 0.0, 7: 0.0, 5: 162.799149, 6: 162.799149}",7.513633,81.399574,3.25,3.25,"[92.347171, 110.054532, 98.587531, 65.115282]",91.526129,"{6: 10.173586, 8: 55.027266, 3: 0.0, 4: 0.0, 2: 0.0}","{6: 0.0, 8: 0.0, 3: 165.678969, 4: 142.935217, 2: 219.122454}",13.04017,105.547328,67.718,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,1,1,736.0,"[[[[0, [18, 16, 14, 10, 8, 6, 4, 2, 12, 1]], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []], [1, []]], [[0, [20, 17, 11, 9, 7, 5, 19, 3, 15, 13]], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,10.076,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,1,2,724.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,8.93,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,1,3,724.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,9.079,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,2,1,724.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,17.649,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,2,2,732.0,"[[[[0, [16, 14, 12, 10, 6, 8, 20, 18, 2, 4]], [2, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []]], [[0, [19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [1, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,20.125,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,60,2,3,724.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,18.056,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,1,1,683.7612260356423,"[[[[0, [16, 10, 14, 18, 12]], [4, [4, 8, 6]], [8, []], [10, []], [18, []], [16, []], [14, []], [12, []], [6, []], [1, [1]]], [[0, [19, 20]], [3, [3, 5, 7, 9, 13, 15, 17, 11]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [2, [2]]]], [[[4, [4, 8, 6]]], [[3, [13, 15, 17, 11]]], [[3, [3, 5, 7, 9]]], [[2, [2]]], [[1, [1]]]]]",0,,None,,2.6,2.6,"[83.522452, 83.522452, 83.522452, 69.856997, 69.856997]",78.05627,"{4: 0.0, 3: 135.522452, 2: 0.0, 1: 0.0}","{4: 2.238774, 3: 0.0, 2: 291.310276, 1: 287.310276}",33.880613,145.214831,,,[],,{},{},,,24.937,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,1,2,695.7612260356423,"[[[[0, [15, 13, 17, 11]], [3, [3, 7, 5, 9]], [5, []], [7, []], [17, []], [13, []], [15, []], [11, []], [9, []], [1, [1, 2]], [2, []]], [[0, [20, 19]], [4, [4, 14, 16, 18, 12, 6, 8, 10]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []]]], [[[3, [3, 7, 5, 9]]], [[4, [14, 16, 18, 12]]], [[4, [4, 6, 8, 10]]], [[1, [1, 2]]]]]",0,,None,,3.5,3.5,"[83.522452, 83.522452, 83.522452, 69.856997]",80.106088,"{3: 37.761226, 4: 135.522452, 1: 0.0}","{3: 0.0, 4: 0.0, 1: 271.310276}",57.761226,90.436759,,,[],,{},{},,,25.163,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,1,3,693.0,"[[[[0, [17, 15, 13, 11, 9, 7, 20, 19]], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [1, [1]]], [[0, []], [3, [3, 5, 14, 18, 16, 10, 6, 8, 12, 2, 4]], [5, []], [6, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [4, []], [2, []]]], [[[3, [14, 18, 16, 12]]], [[3, [10, 6, 8, 2]]], [[3, [3, 5, 4]]], [[1, [1]]]]]",0,,None,,3.0,3.0,"[83.522452, 83.522452, 83.522452, 69.856997]",80.106088,"{3: 273.283678, 1: 0.0}","{3: 0.0, 1: 300.54905}",136.641839,150.274525,,,[],,{},{},,,28.716,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,1,691.7612260356423,"[[[[0, [17, 15, 13, 11, 9, 7, 19, 5]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3]]], [[0, [12, 20]], [4, [4, 6, 8, 10, 18, 14, 16]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [2, [2, 1]], [1, []]]], [[[4, [10, 18, 14, 16]]], [[4, [4, 6, 8]]], [[3, [3]]], [[2, [2, 1]]]]]",0,,None,,2.5,2.5,"[83.522452, 83.522452, 83.522452, 69.856997]",80.106088,"{4: 175.522452, 3: 0.0, 2: 0.0}","{4: 0.0, 3: 329.716322, 2: 267.310276}",58.507484,199.008866,,,[],,{},{},,,54.251,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,2,683.7612260356423,"[[[[0, [12, 14, 16, 18, 20, 19]], [4, [4, 8, 10, 6]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [1, [1]]], [[0, [13, 11, 7, 9, 17, 15]], [3, [3, 2, 5]], [5, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [2, []]]], [[[4, [4, 8, 10, 6]]], [[3, [3, 2, 5]]], [[1, [1]]]]]",0,,None,,2.666667,2.666667,"[83.522452, 83.522452, 69.856997]",78.9673,"{4: 37.761226, 3: 0.0, 1: 0.0}","{4: 0.0, 3: 2.238774, 1: 291.310276}",12.587075,97.849683,,,[],,{},{},,,43.747,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,3,689.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7, 5]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]], [[0, [20, 18, 16, 14, 12, 10, 8, 6]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[4, [4, 2]]], [[3, [3, 1]]]]]",0,,None,,2.0,2.0,"[83.522452, 83.522452]",83.522452,"{4: 0.0, 3: 0.0}","{4: 338.238774, 3: 338.238774}",0.0,338.238774,,,[],,{},{},,,35.246,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,120,1,1,669.0,"[[[[0, [18, 16, 14, 12, 10, 8, 20]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, [6, 4, 2]], [4, []], [2, []]], [[0, [17, 15, 9, 7, 19, 13, 11]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, [5, 1, 3]], [3, []], [1, []]]], [[[5, [5, 1, 3]]], [[6, [6, 4, 2]]]]]",0,,None,,3.0,3.0,"[101.192885, 101.192885]",101.192885,"{5: 0.0, 6: 0.0}","{5: 285.403557, 6: 285.403557}",0.0,285.403557,,,[],,{},{},,,19.78,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,120,1,2,669.0,"[[[[0, [19]], [3, [3, 7, 9, 15, 17, 11, 13]], [5, [5]], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [1, [1]]], [[0, [18, 16, 20, 14, 12, 10, 8]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, [6, 4, 2]], [4, []], [2, []]]], [[[3, [17, 11, 13]]], [[3, [3, 7, 9, 15]]], [[5, [5]]], [[1, [1]]], [[6, [6, 4, 2]]]]]",0,696.4509504644304,"[[[[0, [19, 17]], [3, [3, 7, 5, 13, 11, 9, 15]], [5, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [1, [1]]], [[0, [20, 18, 16, 14, 12, 10, 8]], [2, [2, 4, 6]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []]]], [[[3, [13, 11, 9, 15]]], [[3, [3, 7, 5]]], [[1, [1]], [2, [2, 4, 6]]]]]",1,2.4,2.4,"[83.522452, 83.522452, 101.192885, 69.856997, 101.192885]",87.857534,"{3: 135.522452, 5: 0.0, 1: 0.0, 6: 0.0}","{3: 0.0, 5: 31.642331, 1: 272.310276, 6: 179.045889}",33.880613,120.749624,3.666667,3.666667,"[83.522452, 83.522452, 85.856997]",84.300634,"{3: 95.522452, 2: 19.45095, 1: 0.0}","{3: 0.0, 2: 0.0, 1: 319.381777}",38.324468,106.460592,30.925,OK
