instance,drone_count,truck_count,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_sol_multi_visit_trip_count,best_multi_visit_fitness,best_multi_visit_sol,best_multi_visit_sol_multi_visit_trip_count,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_4.dat,2,1,4,90,1,2,515.0,"[[[[0, [3, 5, 7, 9, 11, 13, 15, 17, 19, 20, 18, 16, 14, 12, 10, 8, 6, 1, 2]], [1, []], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4]], [2, []]]], [[[4, [4]]]]]",0,,None,,1.0,3.0,[44.72136],44.72136,{4: 0.0},{4: 401.63932},0.0,401.63932,,,[],,{},{},,,24.061,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_4.dat,2,1,4,90,1,3,510.0,"[[[[0, [2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [2, []], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,22.938,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_4.dat,2,1,4,90,2,1,520.0,"[[[[0, [3, 5, 7, 9, 11, 13, 15, 17, 19, 20, 18, 12, 10, 8, 1, 14, 16, 2]], [1, []], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, [6]], [4, [4]], [2, []]]], [[[6, [6]]], [[4, [4]]]]]",0,,None,,1.0,3.5,"[57.271284, 44.72136]",50.996322,"{6: 0.0, 4: 0.0}","{6: 365.364358, 4: 406.63932}",0.0,386.001839,,,[],,{},{},,,53.74,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_4.dat,2,1,4,90,2,2,510.0,"[[[[0, [3, 5, 7, 9, 11, 13, 15, 17, 19, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2, 1]], [1, []], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,63.241,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_4.dat,2,1,4,90,2,3,510.0,"[[[[0, [1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [1, []], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,54.186,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_5.dat,2,1,4,90,1,1,579.6365166283952,"[[[[0, [8, 10, 12, 14, 16, 18, 11, 15, 13, 19, 20, 17, 2, 1]], [2, []], [4, [4]], [6, [6]], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, [9]], [7, [7]], [5, [5]], [3, [3]], [1, []]]], [[[4, [4]]], [[6, [6]]], [[9, [9]]], [[7, [7]]], [[5, [5]]], [[3, [3]]]]]",0,,None,,1.0,3.5,"[37.735925, 50.119856, 75.153177, 62.609903, 50.119856, 37.735925]",52.245774,"{4: 0.0, 6: 0.0, 9: 0.0, 7: 0.0, 5: 25.636517, 3: 0.0}","{4: 113.132038, 6: 107.940072, 9: 200.555449, 7: 200.63512, 5: 0.0, 3: 12.463603}",4.272753,105.787714,,,[],,{},{},,,33.812,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_5.dat,2,1,4,90,1,2,524.0,"[[[[0, [2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 19, 17, 15, 13, 11, 9, 7, 5, 3, 1]], [2, []], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,23.059,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_5.dat,2,1,4,90,1,3,524.0,"[[[[0, [1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 20, 18, 16, 14, 12, 10, 8, 6, 4, 2]], [1, []], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,21.53,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_5.dat,2,1,4,90,2,1,524.0,"[[[[0, [1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 20, 18, 12, 10, 8, 6, 4, 2, 14, 16]], [1, []], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], []]",0,,None,,,,[],,{},{},,,,,[],,{},{},,,62.499,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_5.dat,2,1,4,90,2,2,539.0,"[[[[0, [7, 9, 11, 13, 15, 17, 19, 20, 18, 16, 14, 12, 10, 8, 6, 2, 1]], [1, []], [3, [3]], [5, [5]], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4]], [2, []]]], [[[3, [3]]], [[5, [5]]], [[4, [4]]]]]",0,,None,,1.0,3.333333,"[37.735925, 50.119856, 37.735925]",41.863902,"{3: 0.0, 5: 0.0, 4: 0.0}","{3: 113.132038, 5: 107.940072, 4: 267.264075}",0.0,162.778728,,,[],,{},{},,,49.226,OK
test_data/special_data/symmetric_patch_multivisit/20\SYM20_patch_mv_5.dat,2,1,4,90,2,3,542.444550720225,"[[[[0, [7, 17, 19, 20, 12, 10, 8, 6, 4, 2, 16, 18, 11, 13, 1, 14, 15]], [1, []], [3, [3]], [5, [5]], [7, []], [9, [9]], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[3, [3]]], [[5, [5]]], [[9, [9]]]]]",0,,None,,1.0,3.666667,"[37.735925, 50.119856, 75.153177]",54.336319,"{3: 0.0, 5: 0.0, 9: 3.444551}","{3: 113.132038, 5: 107.940072, 9: 0.0}",1.148184,73.690703,,,[],,{},{},,,49.972,OK
