instance,drone_count,truck_count,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_sol_multi_visit_trip_count,best_multi_visit_fitness,best_multi_visit_sol,best_multi_visit_sol_multi_visit_trip_count,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,2,2,731.9284983931459,"[[[[0, [17, 20, 16, 18, 15, 12, 13, 19, 11, 14]], [2, [2, 4, 6, 8, 10, 9, 7, 5]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [8, 10, 9, 7]]], [[2, [2, 4, 6, 5]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[69.856997, 69.856997, 83.522452]",74.412149,"{2: 3.928498, 3: 0.0}","{2: 25.071502, 3: 391.238774}",1.964249,208.155138,,,[],,{},{},,,62.016,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,1,4,90,2,3,731.9284983931459,"[[[[0, [12, 14, 16, 18, 20, 19, 17, 15, 13, 11]], [2, [2, 4, 8, 6, 7, 5, 9, 10]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [6, 7, 5, 10]]], [[2, [2, 4, 8, 9]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[69.856997, 69.856997, 83.522452]",74.412149,"{2: 3.928498, 3: 0.0}","{2: 13.071502, 3: 391.238774}",1.964249,202.155138,,,[],,{},{},,,49.067,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,1,4,90,1,1,769.0,"[[[[0, [17, 19, 20, 18, 16, 14, 12, 10, 15, 13]], [1, [1, 6, 5, 9]], [3, [3, 11, 7, 8]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[1, [1, 6, 5, 9]]], [[3, [3, 11, 7, 8]]], [[4, [4, 2]]]]]",0,,None,,3.333333,3.333333,"[64.621978, 78.790862, 78.790862]",74.067901,"{1: 0.0, 3: 0.0, 4: 0.0}","{1: 7.689011, 3: 33.604569, 4: 425.29358}",0.0,155.529053,,,[],,{},{},,,29.025,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,1,4,90,1,2,761.0,"[[[[0, [15, 17, 19, 20, 18, 16, 14, 11, 9, 12, 10, 13]], [1, [1, 2, 3, 7, 4, 8, 6, 5]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [3, 7, 8, 5]]], [[1, [1, 2, 4, 6]]]]]",0,,None,,4.0,4.0,"[64.621978, 64.621978]",64.621978,{1: 0.0},{1: 27.378022},0.0,27.378022,,,[],,{},{},,,25.302,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,1,4,90,1,3,754.3109888428071,"[[[[0, [17, 15, 13, 11, 12, 14, 16, 18, 20, 19]], [2, [2, 7, 5, 4, 6, 8, 10, 9]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [6, 8, 10, 9]]], [[2, [2, 7, 5, 4]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[64.621978, 64.621978, 78.790862]",69.344939,"{2: 0.310989, 3: 0.0}","{2: 17.689011, 3: 420.604569}",0.155494,219.14679,,,[],,{},{},,,29.195,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,1,4,90,2,1,754.3109888428071,"[[[[0, [19, 17, 12, 16, 14, 18, 11, 20, 15, 13]], [2, [2, 4, 6, 8, 10, 9, 7, 5]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [6, 8, 10, 9]]], [[2, [2, 4, 7, 5]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[64.621978, 64.621978, 78.790862]",69.344939,"{2: 0.310989, 3: 0.0}","{2: 17.689011, 3: 420.604569}",0.155494,219.14679,,,[],,{},{},,,58.205,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,1,4,90,2,2,754.0,"[[[[0, [14, 16, 18, 20, 19, 17, 15, 13, 11, 12]], [2, [2, 4, 5, 8, 6, 10, 9, 7]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [2, 4, 8, 6]]], [[2, [5, 10, 9, 7]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[64.621978, 64.621978, 78.790862]",69.344939,"{2: 0.310989, 3: 0.0}","{2: 15.689011, 3: 420.29358}",0.155494,217.991296,,,[],,{},{},,,54.792,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,1,4,90,2,3,756.3109888428071,"[[[[0, [18, 16, 14, 12, 17, 19, 20, 15, 13, 11]], [1, [1, 6, 3, 5, 8, 7, 9, 10]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[1, [5, 8, 7, 9]]], [[1, [1, 6, 3, 10]]], [[4, [4, 2]]]]]",0,,None,,3.333333,3.333333,"[64.621978, 64.621978, 78.790862]",69.344939,"{1: 2.310989, 4: 0.0}","{1: 15.689011, 4: 422.604569}",1.155494,219.14679,,,[],,{},{},,,62.978,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,1,4,90,1,1,699.0,"[[[[0, [12, 14, 16, 20, 19, 11, 18, 17, 15, 13, 10, 9]], [2, [2, 6, 8, 7, 5, 3, 1, 4]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]]], [[[2, [5, 3, 1, 4]]], [[2, [2, 6, 8, 7]]]]]",0,,None,,4.0,4.0,"[66.483081, 66.483081]",66.483081,{2: 0.0},{2: 7.516919},0.0,7.516919,,,[],,{},{},,,33.046,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,1,4,90,1,2,706.0,"[[[[0, [13, 15, 17, 19, 20, 18, 16, 14, 12]], [3, [3, 5, 6, 7, 8, 9, 10, 11]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2, 1]], [2, []], [1, []]]], [[[3, [8, 9, 10, 11]]], [[3, [3, 5, 6, 7]]], [[4, [4, 2, 1]]]]]",0,,None,,3.666667,3.666667,"[79.624117, 79.624117, 79.624117]",79.624117,"{3: 0.0, 4: 0.0}","{3: 39.375883, 4: 344.375883}",0.0,191.875883,,,[],,{},{},,,24.194,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,1,4,90,1,3,699.2415402771893,"[[[[0, [11, 20, 15, 17, 19, 12, 18, 14, 16, 13]], [2, [2, 6, 8, 4, 7, 5, 9, 10]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [7, 5, 9, 10]]], [[2, [2, 6, 8, 4]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[66.483081, 66.483081, 79.624117]",70.863426,"{2: 7.24154, 3: 0.0}","{2: 6.75846, 3: 378.187942}",3.62077,192.473201,,,[],,{},{},,,29.527,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,1,4,90,2,1,699.0,"[[[[0, [10, 12, 14, 16, 18, 20, 19, 17, 15, 13, 11, 9]], [2, [2, 4, 3, 1, 5, 6, 7, 8]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]]], [[[2, [5, 6, 7, 8]]], [[2, [2, 4, 3, 1]]]]]",0,,None,,4.0,4.0,"[66.483081, 66.483081]",66.483081,{2: 0.0},{2: 21.516919},0.0,21.516919,,,[],,{},{},,,47.333,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,1,4,90,2,2,699.0,"[[[[0, [17, 19, 20, 12, 10, 13, 11, 9, 15, 18, 16, 14]], [1, [1, 3, 5, 7, 4, 2, 8, 6]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [4, 2, 8, 6]]], [[1, [1, 3, 5, 7]]]]]",0,,None,,4.0,4.0,"[66.483081, 66.483081]",66.483081,{1: 0.0},{1: 7.516919},0.0,7.516919,,,[],,{},{},,,58.683,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,1,4,90,2,3,699.0,"[[[[0, [17, 19, 20, 18, 14, 12, 16, 11, 13, 9, 15, 10]], [1, [1, 3, 5, 7, 8, 6, 4, 2]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [8, 6, 4, 2]]], [[1, [1, 3, 5, 7]]]]]",0,,None,,4.0,4.0,"[66.483081, 66.483081]",66.483081,{1: 0.0},{1: 7.516919},0.0,7.516919,,,[],,{},{},,,53.591,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,1,4,90,1,1,741.5729949498046,"[[[[0, [20, 19, 17, 11, 18, 16, 15, 13, 14, 12]], [2, [2, 5, 7, 8, 10, 4, 6, 9]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [5, 8, 10, 9]]], [[2, [2, 7, 4, 6]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[65.14599, 65.14599, 79.120162]",69.804047,"{2: 2.572995, 3: 0.0}","{2: 13.427005, 3: 410.439919}",1.286497,211.933462,,,[],,{},{},,,32.156,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,1,4,90,1,2,741.5729949498046,"[[[[0, [14, 16, 19, 17, 13, 18, 20, 11, 15, 12]], [2, [2, 5, 9, 6, 4, 7, 8, 10]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [5, 7, 8, 10]]], [[2, [2, 9, 6, 4]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[65.14599, 65.14599, 79.120162]",69.804047,"{2: 2.572995, 3: 0.0}","{2: 13.427005, 3: 410.439919}",1.286497,211.933462,,,[],,{},{},,,28.156,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,1,4,90,1,3,746.0,"[[[[0, [16, 18, 17, 15, 11, 20, 19, 13, 9, 14, 12, 10]], [2, [2, 4, 5, 3, 1, 7, 6, 8]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]]], [[[2, [2, 4, 6, 8]]], [[2, [5, 3, 1, 7]]]]]",0,,None,,4.0,4.0,"[65.14599, 65.14599]",65.14599,{2: 0.0},{2: 16.85401},0.0,16.85401,,,[],,{},{},,,49.967,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,1,4,90,2,1,746.5729949498046,"[[[[0, [20, 19, 18, 16, 17, 14, 15, 13, 11, 12]], [2, [2, 5, 8, 10]], [4, [4, 6, 9, 7]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [2, 5, 8, 10]]], [[4, [4, 6, 9, 7]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[65.14599, 79.120162, 79.120162]",74.462104,"{2: 2.572995, 4: 0.0, 3: 0.0}","{2: 0.0, 4: 26.012914, 3: 412.866924}",0.857665,146.293279,,,[],,{},{},,,81.685,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,1,4,90,2,2,743.5729949498046,"[[[[0, [11, 13, 15, 17, 19, 20, 18, 16, 14, 12]], [1, [1, 7, 9, 3, 5, 6, 8, 10]], [3, []], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[1, [3, 5, 6, 10]]], [[1, [1, 7, 9, 8]]], [[4, [4, 2]]]]]",0,,None,,3.333333,3.333333,"[65.14599, 65.14599, 79.120162]",69.804047,"{1: 4.572995, 4: 0.0}","{1: 3.427005, 4: 412.439919}",2.286497,207.933462,,,[],,{},{},,,56.404,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,1,4,90,2,3,749.0,"[[[[0, [12, 14, 18, 20, 19, 17, 15, 13, 11, 10]], [2, [2, 4, 7, 5, 16, 8, 6, 9]], [4, []], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[2, [7, 5, 16, 8]]], [[2, [2, 4, 6, 9]]], [[3, [3, 1]]]]]",0,,None,,3.333333,3.333333,"[65.14599, 65.14599, 79.120162]",69.804047,"{2: 0.0, 3: 0.0}","{2: 30.85401, 3: 407.866924}",0.0,219.360467,,,[],,{},{},,,56.743,OK
