instance,drone_count,truck_count,drone_capacity,drone_limit_time,theta,run,best_fitness,best_sol,best_sol_multi_visit_trip_count,best_multi_visit_fitness,best_multi_visit_sol,best_multi_visit_sol_multi_visit_trip_count,best_sol_avg_customers_per_drone_trip,best_sol_avg_demand_per_drone_trip,best_sol_drone_trip_distances,best_sol_avg_distance_per_drone_trip,best_sol_truck_wait_by_point,best_sol_drone_wait_by_point,best_sol_avg_truck_wait_by_point,best_sol_avg_drone_wait_by_point,best_multi_visit_sol_avg_customers_per_drone_trip,best_multi_visit_sol_avg_demand_per_drone_trip,best_multi_visit_sol_drone_trip_distances,best_multi_visit_sol_avg_distance_per_drone_trip,best_multi_visit_sol_truck_wait_by_point,best_multi_visit_sol_drone_wait_by_point,best_multi_visit_sol_avg_truck_wait_by_point,best_multi_visit_sol_avg_drone_wait_by_point,runtime_sec,status
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,2,683.7612260356423,"[[[[0, [12, 10, 14, 16]], [4, [4, 6, 18, 8]], [6, []], [10, []], [12, []], [14, []], [16, []], [18, []], [8, []], [1, [1]]], [[0, [19, 20]], [3, [3, 5, 7, 9, 15, 13, 11, 17]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [20, []], [2, [2]]]], [[[3, [17]]], [[3, [15, 13, 11]]], [[3, [3, 5, 7, 9]]], [[4, [4, 6, 18, 8]]], [[2, [2]]], [[1, [1]]]]]",0,,None,,2.333333,2.333333,"[83.522452, 83.522452, 83.522452, 83.522452, 69.856997, 69.856997]",78.9673,"{3: 135.522452, 4: 0.0, 2: 0.0, 1: 0.0}","{3: 22.238774, 4: 2.238774, 2: 291.310276, 1: 271.310276}",33.880613,146.774525,,,[],,{},{},,,45.522,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_2.dat,2,2,4,90,2,3,683.7612260356423,"[[[[0, [20, 19, 12]], [4, [4, 18, 16, 14, 8, 10, 6]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [1, [1]]], [[0, [9, 7, 11, 17, 13, 15]], [3, [3, 5, 2]], [5, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [2, []]]], [[[4, [18, 16, 14]]], [[3, [3, 5, 2]]], [[4, [4, 8, 10, 6]]], [[1, [1]]]]]",0,,None,,2.75,2.75,"[83.522452, 83.522452, 83.522452, 69.856997]",80.106088,"{4: 135.522452, 3: 0.0, 1: 0.0}","{4: 0.0, 3: 2.238774, 1: 291.310276}",45.174151,97.849683,,,[],,{},{},,,53.417,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,2,4,90,1,1,697.3109888428071,"[[[[0, [15, 11, 17, 9, 7, 19, 13]], [1, [1, 3, 5]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [3, []]], [[0, [16, 14, 12, 10, 8, 20, 18]], [4, [6, 2, 4]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [2, []]]], [[[4, [6, 2, 4]]], [[1, [1, 3, 5]]]]]",0,769.3109888428071,"[[[[0, [9, 11, 13, 15, 17]], [3, [3, 7]], [15, []], [17, []], [7, []], [9, []], [11, []], [13, []]], [[0, [19, 20, 12, 18, 16]], [1, [1, 5, 14, 10, 8, 6, 4, 2]], [5, []], [19, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, []], [2, []]]], [[[1, [14, 10]]], [[1, [8, 6]], [3, [3, 7]]], [[1, [1, 5, 4, 2]]]]]",1,3.0,3.0,"[78.790862, 64.621978]",71.70642,"{4: 0.0, 1: 8.310989}","{4: 4.604569, 1: 0.0}",4.155494,2.302284,3.333333,3.333333,"[64.621978, 78.917523, 64.621978]",69.387159,"{1: 164.932967, 3: 0.522091}","{1: 0.0, 3: 0.0}",82.727529,0.0,21.759,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,2,4,90,1,2,701.0,"[[[[0, [17, 15, 13, 11, 9, 7, 5, 19]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]], [[0, [14, 16, 18, 20]], [4, [4, 6, 12, 10, 8]], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [6, []], [2, [2]]]], [[[4, [12, 10]]], [[4, [4, 6, 8]]], [[2, [2]]], [[3, [3, 1]]]]]",0,,None,,2.0,2.0,"[78.790862, 78.790862, 64.621978, 78.790862]",75.248641,"{4: 35.395431, 2: 0.0, 3: 0.0}","{4: 24.604569, 2: 335.689011, 3: 288.813706}",11.798477,216.369095,,,[],,{},{},,,22.847,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,2,4,90,1,3,701.0,"[[[[0, [18, 16, 14, 12, 10]], [4, [4, 2, 6, 8, 20]], [6, []], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [2, []]], [[0, [19, 11, 15, 13, 9, 7, 5, 17]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[4, [8, 20]]], [[4, [4, 2, 6]]], [[3, [3, 1]]]]]",0,,None,,2.333333,2.333333,"[78.790862, 78.790862, 78.790862]",78.790862,"{4: 15.395431, 3: 0.0}","{4: 44.604569, 3: 284.209138}",7.697716,164.406853,,,[],,{},{},,,18.973,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,2,4,90,2,1,701.0,"[[[[0, [15, 13, 11, 7, 5, 19, 9, 17]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]], [[0, [12, 20]], [4, [4, 6, 14, 16, 18, 8, 10]], [8, []], [10, []], [12, []], [14, []], [16, []], [20, []], [18, []], [6, []], [2, [2]]]], [[[4, [14, 16, 18]]], [[4, [4, 6, 8, 10]]], [[2, [2]]], [[3, [3, 1]]]]]",0,754.5220913937351,"[[[[0, [19, 20, 12, 16, 18, 17]], [4, [4, 14]], [12, []], [14, []], [16, []], [18, []], [20, []], [19, []], [17, []], [1, [1]]], [[0, [11, 15]], [2, [13, 9, 7, 2, 5, 6, 8, 10]], [6, []], [8, []], [10, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3]]]], [[[2, [13, 9, 10]]], [[2, [8]], [4, [4, 14]]], [[2, [7, 2, 5, 6]]], [[1, [1]]], [[3, [3]]]]]",1,2.5,2.5,"[78.790862, 78.790862, 64.621978, 78.790862]",75.248641,"{4: 130.790862, 2: 0.0, 3: 0.0}","{4: 0.0, 2: 372.084442, 3: 288.813706}",43.596954,220.299383,2.4,2.4,"[64.621978, 78.917523, 64.621978, 64.621978, 78.790862]",70.314864,"{2: 164.932967, 4: 60.522091, 1: 0.0, 3: 0.0}","{2: 0.0, 4: 0.0, 1: 364.29358, 3: 324.29358}",56.363764,172.14679,59.866,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,2,4,90,2,2,701.0,"[[[[0, [19, 15, 13, 11, 17, 9, 7, 5]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]], [[0, [20, 18, 16, 10, 8, 6, 14, 12]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[4, [4, 2]]], [[3, [3, 1]]]]]",0,,None,,2.0,2.0,"[78.790862, 78.790862]",78.790862,"{4: 0.0, 3: 0.0}","{4: 352.604569, 3: 352.604569}",0.0,352.604569,,,[],,{},{},,,35.04,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_3.dat,2,2,4,90,2,3,661.3954312071844,"[[[[0, [11, 19]], [3, [3, 5, 7, 9, 13, 15, 17]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [1, [1]]], [[0, [12, 20]], [4, [4, 6, 8, 10, 14, 16, 18]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [2, [2]]]], [[[3, [13, 15, 17]]], [[4, [14, 16, 18]]], [[3, [3, 5, 7, 9]]], [[4, [4, 6, 8, 10]]], [[1, [1]]], [[2, [2]]]]]",0,794.5220913937351,"[[[[0, [20, 19, 11]], [4, [4, 18, 17, 14, 8, 10, 5]], [8, []], [10, []], [14, []], [18, []], [20, []], [19, []], [17, []], [11, []], [5, []], [3, [1, 3]], [1, []]], [[0, []], [2, [2, 6, 13, 16, 15, 9, 7, 12]], [6, []], [12, []], [16, []], [15, []], [13, []], [9, []], [7, []]]], [[[2, [16, 15, 12]]], [[4, [18, 17, 14]]], [[4, [4, 8, 10, 5]], [2, [7]]], [[2, [2, 6, 13, 9]]], [[3, [1, 3]]]]]",1,2.666667,2.666667,"[78.790862, 78.790862, 78.790862, 78.790862, 64.621978, 64.621978]",74.067901,"{3: 130.790862, 4: 130.790862, 1: 0.0, 2: 0.0}","{3: 0.0, 4: 0.0, 1: 276.29358, 2: 276.29358}",65.395431,138.14679,3.4,3.4,"[64.621978, 78.790862, 78.917523, 64.621978, 78.790862]",73.148641,"{2: 284.932967, 4: 135.917523, 3: 0.0}","{2: 0.0, 4: 0.0, 3: 377.209138}",140.283496,125.736379,44.159,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,2,4,90,1,1,662.8120584747887,"[[[[0, [15, 13, 11, 9, 19, 20]], [4, [4, 17, 7, 5, 3, 1]], [20, []], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, []], [1, []]], [[0, [16, 14, 12, 10, 8, 18, 6]], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [2, [2]]]], [[[4, [7, 5, 3, 1]]], [[4, [4, 17]]], [[2, [2]]]]]",0,,None,,2.333333,2.333333,"[79.624117, 79.624117, 66.483081]",75.243771,"{4: 31.624117, 2: 0.0}","{4: 0.0, 2: 272.134343}",15.812058,136.067171,,,[],,{},{},,,21.71,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,2,4,90,1,2,650.0,"[[[[0, [9, 7, 11, 13, 19]], [3, [3, 5, 17, 15]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [1, [1]]], [[0, [14, 16, 12, 18, 20]], [4, [4, 6, 8, 10]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [2, [2]]]], [[[4, [4, 6, 8, 10]]], [[3, [3, 5, 17, 15]]], [[2, [2]]], [[1, [1]]]]]",0,,None,,2.5,2.5,"[79.624117, 79.624117, 66.483081, 66.483081]",73.053599,"{4: 45.812058, 3: 0.0, 2: 0.0, 1: 0.0}","{4: 0.0, 3: 14.187942, 2: 258.946401, 1: 258.946401}",11.453015,133.020186,,,[],,{},{},,,17.318,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,2,4,90,1,3,662.8120584747887,"[[[[0, [19, 11]], [3, [3, 17, 15, 13, 7, 9, 5]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [1, [1, 2]], [2, []]], [[0, [20, 18]], [4, [4, 10, 8, 12, 16, 14, 6]], [8, []], [10, []], [12, []], [14, []], [16, []], [20, []], [18, []], [6, []]]], [[[4, [12, 16, 14]]], [[3, [17, 15, 13]]], [[3, [3, 7, 9, 5]]], [[4, [4, 10, 8, 6]]], [[1, [1, 2]]]]]",0,,None,,3.2,3.2,"[79.624117, 79.624117, 79.624117, 79.624117, 66.483081]",76.99591,"{4: 85.812058, 3: 151.624117, 1: 0.0}","{4: 14.187942, 3: 0.0, 1: 258.946401}",79.145392,91.044781,,,[],,{},{},,,20.316,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,2,4,90,2,1,665.0,"[[[[0, [19, 17, 15, 13, 11, 9, 5, 7]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3]]], [[0, [12, 20]], [4, [4, 8, 6, 18, 10, 16, 14]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [2, [2, 1]], [1, []]]], [[[4, [8, 6, 10, 16]]], [[4, [4, 18, 14]]], [[3, [3]]], [[2, [2, 1]]]]]",0,,None,,2.5,2.5,"[79.624117, 79.624117, 79.624117, 66.483081]",76.338858,"{4: 231.624117, 3: 0.0, 2: 0.0}","{4: 0.0, 3: 281.563825, 2: 258.946401}",77.208039,180.170075,,,[],,{},{},,,37.484,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,2,4,90,2,2,665.0,"[[[[0, [11, 13, 15, 17, 19, 9]], [1, [1, 7, 3, 5]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [3, []]], [[0, [20, 18, 16, 10, 8, 6, 14, 12]], [4, [4, 2]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [2, []]]], [[[4, [4, 2]]], [[1, [1, 7, 3, 5]]]]]",0,,None,,3.0,3.0,"[79.624117, 66.483081]",73.053599,"{4: 0.0, 1: 39.24154}","{4: 14.187942, 1: 0.0}",19.62077,7.093971,,,[],,{},{},,,34.213,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_4.dat,2,2,4,90,2,3,635.8120584747887,"[[[[0, [12, 20]], [4, [4, 10, 6, 8, 14, 18, 16]], [6, []], [8, []], [10, []], [12, []], [14, []], [16, []], [18, []], [20, []], [2, [2]]], [[0, [11, 19]], [3, [3, 5, 7, 9, 17, 13, 15]], [5, []], [7, []], [9, []], [11, []], [13, []], [15, []], [17, []], [19, []], [1, [1]]]], [[[3, [17, 13, 15]]], [[4, [14, 18, 16]]], [[4, [4, 10, 6, 8]]], [[3, [3, 5, 7, 9]]], [[2, [2]]], [[1, [1]]]]]",0,,None,,2.666667,2.666667,"[79.624117, 79.624117, 79.624117, 79.624117, 66.483081, 66.483081]",75.243771,"{3: 151.624117, 4: 151.624117, 2: 0.0, 1: 0.0}","{3: 0.0, 4: 0.0, 2: 258.946401, 1: 258.946401}",75.812058,129.473201,,,[],,{},{},,,47.033,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,2,4,90,1,1,693.0,"[[[[0, [19, 17, 9, 7, 5, 15, 13, 11]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]], [[0, [18, 12, 10, 8, 16, 14]], [2, [2, 20, 6]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4]]]], [[[3, [3, 1]]], [[2, [2, 20, 6]]], [[4, [4]]]]]",0,,None,,2.0,2.0,"[79.120162, 65.14599, 79.120162]",74.462104,"{3: 0.0, 2: 10.572995, 4: 0.0}","{3: 346.439919, 2: 0.0, 4: 271.866924}",3.524332,206.102281,,,[],,{},{},,,19.398,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,2,4,90,1,2,693.0,"[[[[0, [12, 20]], [4, [10, 4, 8, 6, 18, 16, 14]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [2, [2]]], [[0, [13, 7, 5, 19, 17, 15, 9, 11]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [3, [3, 1]], [1, []]]], [[[4, [10, 18, 16, 14]]], [[4, [4, 8, 6]]], [[3, [3, 1]]], [[2, [2]]]]]",0,,None,,2.5,2.5,"[79.120162, 79.120162, 79.120162, 65.14599]",75.626619,"{4: 175.120162, 3: 0.0, 2: 0.0}","{4: 0.0, 3: 342.319757, 2: 279.866924}",58.373387,207.39556,,,[],,{},{},,,20.04,OK
test_data/special_data/symmetric_patch_multivisit_30_100/20\SYM20_patch_mv_30_100_5.dat,2,2,4,90,1,3,693.0,"[[[[0, [19, 17, 15, 13, 11, 9, 7]], [3, [3, 5, 1]], [19, []], [17, []], [15, []], [13, []], [11, []], [9, []], [7, []], [5, []], [1, []]], [[0, [20, 18, 16, 10, 8, 6, 14, 12]], [20, []], [18, []], [16, []], [14, []], [12, []], [10, []], [8, []], [6, []], [4, [4, 2]], [2, []]]], [[[4, [4, 2]]], [[3, [3, 5, 1]]]]]",0,,None,,2.5,2.5,"[79.120162, 79.120162]",79.120162,"{4: 0.0, 3: 0.0}","{4: 346.439919, 3: 2.439919}",0.0,174.439919,,,[],,{},{},,,17.825,OK
